Course Type Name,Start Date,Enrolled,Student Price,Location,year,month,course,combined_course
Avalanche Rescue,2024-12-17,6,249.0,"Rocky Mountain National Park | Rescue+, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-17,11,550.0,"Mount Washington, New Hampshire, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-17,8,595.0,"Lake Tahoe, California, United States",2024,12,AIARE 1,aiare 1
AIARE 2,2024-12-17,0,695.0,"Donner Summit, California, United States",2024,12,AIARE 2,aiare 2
AIARE 1,2024-12-17,3,725.0,"Mt. Baker Backcountry, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-17,1,650.0,"Aspen, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-17,3,669.5,"Palisades Tahoe, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-17,3,695.0,"Vail Pass, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-17,6,650.0,"Mountain Skillz, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-16,12,600.0,"cottonwood canyons, Utah, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-16,10,555.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1 + Avalanche Rescue,2024-12-16,0,815.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1 + Avalanche Rescue,aiare 1
AIARE 1 + Avalanche Rescue,2024-12-16,3,895.0,"North Lake Tahoe / Truckee, California, United States",2024,12,AIARE 1 + Avalanche Rescue,aiare 1
Avalanche Rescue,2024-12-16,0,250.0,"Mammoth Lakes, California, California, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-16,0,225.0,"Payette Powder Guides, Lick Creek Summit, Idaho, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-16,8,650.0,"Silverton, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-16,0,1199.0,"Red Mountain Pass, Colorado, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-16,8,175.0,"Springhill Suites Island Park Yellowstone, Idaho, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-16,5,595.0,"Donner Summit, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-16,4,600.0,"Inspired Summit Adventures 8178 Gorgoza Pines Rd unit I, Utah, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-16,3,250.0,"Grand Teton National Park, Wyoming, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-16,5,635.0,"Central Wasatch, Utah, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-16,9,0.0,"Cameron Pass & Rocky Mountain National Park, Colorado, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-15,6,215.0,"cottonwood canyons, Utah, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-15,4,225.0,"Snoqualmie Pass, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-15,0,225.0,"Snoqualmie Pass, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-15,10,235.0,"Snoqualmie Pass, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-15,0,250.0,"Mount Baker, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-15,0,249.0,"Mt. Hood, Oregon, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-15,6,235.0,"Monarch Pass, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-14,12,625.0,"Mount Baker, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,5,625.0,"South Lake Tahoe, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,4,625.0,"North Lake Tahoe / Truckee, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,0,625.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 2,2024-12-14,0,695.0,"Snoqualmie Pass, California, United States",2024,12,AIARE 2,aiare 2
AIARE 2,2024-12-14,12,695.0,"North Lake Tahoe / Truckee, California, United States",2024,12,AIARE 2,aiare 2
AIARE 1,2024-12-14,4,625.0,"Mammoth, California, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-14,2,345.0,"North Lake Tahoe / Truckee, California, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-14,0,245.0,"Mount Baker, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-14,0,245.0,"Snoqualmie Pass, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-14,4,210.0,"Sawatch Range, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-14,12,589.0,"Golden, CO, Colorado, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-14,5,250.0,"Galena Pass, Idaho, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-14,5,550.0,"Estes Park, Colorado, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-14,5,265.0,"Crested Butte, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-14,0,695.0,"Classroom is in Eagle Vail, CO // Field Location – Vail Valley, Vail Pass, Fremont Pass and/or surrounding areas, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,12,600.0,"Baker, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,12,650.0,"Aspen, CO, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,0,695.0,"Rocky Mountain National Park, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,9,600.0,"Mt Hood, Oregon, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,6,675.0,"Truckee/Tahoe National Forest, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,8,575.0,"Donner Summit, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,4,495.0,"Donner Summit, California, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-14,3,259.0,"Monarch Pass, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-14,13,685.0,"Lake Tahoe, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,0,685.0,"Lake Tahoe, California, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-14,0,325.0,"Lake Tahoe, California, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-14,3,250.0,"Smugglers Notch, Vermont, Vermont, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-14,8,900.0,"Washington Pass, Washington, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-14,6,249.0,"Mt. Hood, Oregon, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-14,10,595.0,"Rocky Mountain National Park, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,6,599.0,"Rocky Mountain National Park, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,0,595.0,"Inyo National Forest, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,9,635.0,"Grand Teton National Park, Wyoming, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,0,495.0,"Uinta Mountains, Utah, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,0,695.0,"Truckee / Donner Summit, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-14,4,0.0,"Baker Backcountry, Washington, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-14,6,175.0,"Cameron Pass, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 2 + Avalanche Rescue,2024-12-14,6,700.0,"Mount Washington, New Hampshire, United States",2024,12,AIARE 2 + Avalanche Rescue,aiare 2
AIARE 1,2024-12-13,17,600.0,"cottonwood canyons, Utah, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-13,9,215.0,"cottonwood canyons, Utah, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1 + Avalanche Rescue,2024-12-13,0,815.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1 + Avalanche Rescue,aiare 1
AIARE 1 + Avalanche Rescue,2024-12-13,6,815.0,"Mount Baker, Washington, United States",2024,12,AIARE 1 + Avalanche Rescue,aiare 1
AIARE 1 + Avalanche Rescue,2024-12-13,0,895.0,"North Lake Tahoe / Truckee, California, United States",2024,12,AIARE 1 + Avalanche Rescue,aiare 1
AIARE 1 + Avalanche Rescue,2024-12-13,0,815.0,"Mammoth, California, United States",2024,12,AIARE 1 + Avalanche Rescue,aiare 1
Avalanche Rescue,2024-12-13,3,345.0,"North Lake Tahoe / Truckee, California, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-13,0,245.0,"Mount Baker, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-13,0,245.0,"Snoqualmie Pass, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-13,0,245.0,"Mammoth, California, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-13,6,595.0,"Mammoth Lakes, California, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,2,699.0,"Golden, CO, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,10,635.0,"Payette Powder Guides, Lick Creek Summit, Idaho, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,18,575.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 2,2024-12-13,0,600.0,"Mount Baker, Washington, United States",2024,12,AIARE 2,aiare 2
AIARE 1,2024-12-13,12,600.0,"Mount Baker, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,12,695.0,"Inspired Summit Adventures 8178 Gorgoza Pines Rd unit I, Utah, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,0,635.0,"Summit County, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,18,635.0,"Snowbird, Cottonwood Canyons, Utah, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,0,635.0,"Crested Butte, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,0,635.0,"Crested Butte, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,7,625.5,"Classroom is in Eagle Vail, CO // Field Location – Vail Valley, Vail Pass, Fremont Pass and/or surrounding areas, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,14,445.0,"Rocky Mountain National Park, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,6,525.0,"White Mountain National Forest, New Hampshire, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-13,18,635.0,"Summit County, Colorado, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-13,2,285.0,"Baker Backcountry, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-13,6,225.0,"Donner Summit, California, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-13,9,250.0,"Mount Hood Oregon, Oregon, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-13,3,275.0,"Lake Tahoe, California, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 2,2024-12-13,0,745.0,"Lake Tahoe, California, United States",2024,12,AIARE 2,aiare 2
Avalanche Rescue,2024-12-13,14,295.0,"Mt. Baker Backcountry, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-13,4,250.0,"Grand Teton National Park, Wyoming, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-13,0,250.0,"Grand Teton National Park, Wyoming, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-13,3,580.0,"Eastern Sierra, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-12,0,550.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-12,0,256.5,"Classroom is in Eagle Vail, CO // Field Location – Vail Valley, Vail Pass, Fremont Pass and/or surrounding areas, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1 + Avalanche Rescue,2024-12-12,2,882.0,"Classroom is in Eagle Vail, CO // Field Location – Vail Valley, Vail Pass, Fremont Pass and/or surrounding areas, Colorado, United States",2024,12,AIARE 1 + Avalanche Rescue,aiare 1
AIARE 1,2024-12-12,10,615.0,"Mt Rainier, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 2 + Avalanche Rescue,2024-12-12,0,1100.0,"Alpine Yurt, Montana, United States",2024,12,AIARE 2 + Avalanche Rescue,aiare 2
AIARE 1,2024-12-12,8,600.0,"Mt. Baker Backcountry, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-12,10,575.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-11,10,555.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-11,12,600.0,"Baker Backcountry, Washington, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-11,5,219.0,"Summit County, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1 + Avalanche Rescue,2024-12-11,4,100.0,"Buke VT & Mt. Washington, New Hampshire, United States",2024,12,AIARE 1 + Avalanche Rescue,aiare 1
AIARE 1,2024-12-11,4,635.0,"Grand Teton National Park, Wyoming, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-11,2,595.0,"Rocky Mountain National Park, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-11,20,100.0,"Ogden, UT, Utah, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-10,0,900.0,"Baker Backcountry, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 2,2024-12-10,6,575.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 2,aiare 2
AIARE 1,2024-12-10,0,635.0,"Monarch Pass, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-10,0,72.0,"Remote classroom, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-10,6,725.0,"Mt. Baker Backcountry, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-10,12,725.0,"Mt. Baker Backcountry, Washington, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-10,19,30.0,"Ogden, UT, Utah, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-09,10,555.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-09,5,635.0,"Central Wasatch, Utah, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-09,6,1.0,"Howelsen Hill, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-08,11,555.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-08,4,225.0,"Snoqualmie Pass, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-08,0,135.0,"Rocky Mountain National Park, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-08,0,257.5,"Rocky Mountain National Park, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-08,6,225.0,"Carson Pass, California, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-07,3,625.0,"Mount Baker, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-07,3,625.0,"North Lake Tahoe / Truckee, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-07,0,625.0,"Snoqualmie Pass, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-07,3,625.0,"Mammoth, California, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-07,12,235.0,"Snoqualmie Pass, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-07,8,195.0,"Inspired Summit Adventures 8178 Gorgoza Pines Rd unit I, Utah, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-07,7,219.0,"Summit County, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-07,11,135.0,"Rocky Mountain National Park, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-07,0,265.0,"Crested Butte, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-07,0,695.0,"Classroom is in Eagle Vail, CO // Field Location – Vail Valley, Vail Pass, Fremont Pass and/or surrounding areas, Colorado, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-07,6,275.0,"Mt. Baker Backcountry, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-07,13,600.0,"Mt Hood, Oregon, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-07,3,675.0,"Lassen National Park, Mineral, CA, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-07,11,575.0,"Donner Summit, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-07,10,0.0,"Donner Summit, California, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-07,0,685.0,"Lake Tahoe, California, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-07,0,325.0,"Lake Tahoe, California, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-07,0,325.0,"Lake Tahoe, California, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-07,0,295.0,"Mt. Baker Backcountry, Washington, United States",2024,12,Avalanche Rescue,avalanche rescue
Avalanche Rescue,2024-12-07,0,250.0,"Rocky Mountain National Park, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-07,11,595.0,"Rocky Mountain National Park, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-07,6,635.0,"Grand Teton National Park, Wyoming, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-07,10,425.0,"Galena Pass, Idaho, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-06,12,600.0,"cottonwood canyons, Utah, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-06,6,215.0,"cottonwood canyons, Utah, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-06,0,600.0,"Mount Baker, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-06,3,695.0,"Inspired Summit Adventures 8178 Gorgoza Pines Rd unit I, Utah, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-06,14,635.0,"Summit County, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-06,6,590.0,"Baker Backcountry, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-06,7,695.0,"Classroom is in Eagle Vail, CO // Field Location – Vail Valley, Vail Pass, Fremont Pass and/or surrounding areas, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-06,9,725.0,"Alpine Yurt, Montana, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-06,6,695.0,"Rocky Mountain National Park, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-06,0,635.0,"Crested Butte, Colorado, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-06,2,685.0,"Lake Tahoe, California, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-06,5,275.0,"Lake Tahoe, California, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1,2024-12-05,0,550.0,"Mt. Baker, Washington, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-05,0,285.0,"Classroom is in Eagle Vail, CO // Field Location – Vail Valley, Vail Pass, Fremont Pass and/or surrounding areas, Colorado, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 1 + Avalanche Rescue,2024-12-05,0,980.0,"Classroom is in Eagle Vail, CO // Field Location – Vail Valley, Vail Pass, Fremont Pass and/or surrounding areas, Colorado, United States",2024,12,AIARE 1 + Avalanche Rescue,aiare 1
AIARE 1,2024-12-05,11,600.0,"Mt. Baker Backcountry, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-05,8,575.0,"Rainier, Washington, United States",2024,12,AIARE 1,aiare 1
AIARE 1,2024-12-05,11,475.0,"PWSC, Alaska, United States",2024,12,AIARE 1,aiare 1
Avalanche Rescue,2024-12-04,0,195.0,"Inspired Summit Adventures 8178 Gorgoza Pines Rd unit I, Utah, United States",2024,12,Avalanche Rescue,avalanche rescue
AIARE 2,2024-12-04,4,785.0,"Snowbird, Cottonwood Canyons, Utah, United States",2024,12,AIARE 2,aiare 2
AIARE 1,2024-12-04,6,600.0,"Kebler Pass, Colorado, United States",2024,12,AIARE 1,aiare 1
